x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.796875,0.5625,164.6712407,0.8125,0.5625,155.3903787,0.796875,0.578125,197.0661869,4
0.78125,0.578125,201.4804554,0.796875,0.578125,197.0661869,0.78125,0.5625,173.9521026,3
0.78125,0.578125,201.4804554,0.78125,0.59375,238.7419951,0.796875,0.578125,197.0661869,245
0.828125,0.609375,197.3503996,0.8125,0.59375,175.7028555,0.84375,0.59375,198.6854669,18
0.828125,0.609375,197.3503996,0.8125,0.625,196.0153323,0.8125,0.59375,175.7028555,13
0.796875,0.578125,197.0661869,0.8125,0.59375,175.7028555,0.8125,0.5625,155.3903787,36
0.796875,0.578125,197.0661869,0.78125,0.59375,238.7419951,0.8125,0.59375,175.7028555,8
0.25,0.875,3.203803929,0.125,0.875,-167.3482834,0.25,1,148.983367,0
0.875,0.796875,339.7817275,0.890625,0.796875,332.9992254,0.875,0.78125,336.1743191,31
0.875,0.796875,339.7817275,0.875,0.8125,343.3891359,0.890625,0.796875,332.9992254,3
0.90625,0.796875,358.685346,0.890625,0.796875,332.9992254,0.90625,0.8125,358.5963233,1
0.90625,0.796875,358.685346,0.90625,0.78125,375.1107001,0.890625,0.796875,332.9992254,436
0.9375,0.734375,330.3271597,0.953125,0.734375,327.2891149,0.9375,0.75,348.7899953,2
0.9375,0.734375,330.3271597,0.9375,0.71875,311.8643241,0.953125,0.734375,327.2891149,88
0.890625,0.734375,314.3720407,0.875,0.71875,281.7458733,0.90625,0.71875,309.6944493,536
0.890625,0.734375,314.3720407,0.875,0.75,319.0496322,0.875,0.71875,281.7458733,8
0.859375,0.734375,311.7203686,0.875,0.71875,281.7458733,0.84375,0.71875,304.3911049,30
0.859375,0.734375,311.7203686,0.875,0.75,319.0496322,0.875,0.71875,281.7458733,2
0.90625,0.734375,321.8071315,0.890625,0.734375,314.3720407,0.90625,0.75,333.9198138,3
0.90625,0.734375,321.8071315,0.90625,0.71875,309.6944493,0.890625,0.734375,314.3720407,162
0.953125,0.796875,359.803636,0.96875,0.8125,373.0532891,0.9375,0.8125,373.8035108,7
0.953125,0.796875,359.803636,0.96875,0.78125,369.5532795,0.96875,0.8125,373.0532891,17
0.953125,0.78125,372.3140938,0.953125,0.796875,359.803636,0.9375,0.78125,375.0749081,174
0.953125,0.78125,372.3140938,0.96875,0.78125,369.5532795,0.953125,0.796875,359.803636,66
0.65625,0.578125,208.3639928,0.640625,0.578125,194.1838331,0.65625,0.5625,182.8316761,19
0.65625,0.578125,208.3639928,0.65625,0.59375,195.8660693,0.640625,0.578125,194.1838331,90
0.625,0.578125,192.6521473,0.640625,0.578125,194.1838331,0.625,0.5625,183.2293192,14
