id,depth,weld,adm,px,py,dh,gt,gh,npool
1952,8,1,0,10.84375,3.9998710937499995,-1.0484733654367815,11.300626254349481,8.903022360223645,105
1954,8,1,0,10.84375,3.9291132812499994,-1.1848607618750568,2.362176534694086,0.020301310271761963,17
1955,8,0,1,9.48828125,3.9644921874999994,-1.257725047239497,3.315910539143033,6.530751123892685,26
1956,9,1,0,8.810546875,3.9468027343749994,-0.616961641293211,1.6708534367169534,3.964853649392751,30
1957,9,1,0,10.166015625,3.9468027343749994,-0.6210207777602099,0.9938262892801006,-0.028191188801010014,15
1964,10,0,1,7.1162109375,3.9025791015624995,1.6528736846558516,5.325215541832762,-1.1043029475678452,26
1996,9,0,1,8.810546875,3.9821816406249995,-2.130765757181661,21.861274810806435,28.428301393667198,61
1999,9,1,0,10.166015625,3.9821816406249995,-1.7072333848432617,13.452797299194003,12.630737813579259,45
2054,9,1,0,9.48828125,3.9468027343749994,-0.03138780752244815,0.0011511208617491775,0.035710877236965644,13
2055,9,0,1,8.810546875,3.9644921874999994,-3.6836971664412395,40.22918879819656,28.661294579548596,54
2056,9,1,0,9.48828125,3.9821816406249995,-1.995491221255021,4.6054133642360995,6.448792803413625,31
2079,9,0,1,7.455078125,3.8583554687499997,0.16647720145549094,0.0317590498464142,-0.16357373793137242,16
2096,10,1,0,9.1494140625,3.9733369140624997,-2.7162244037945595,28.594733527508055,21.04294501402927,39
