x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.78515625,0.72265625,271.8601865,0.78125,0.7265625,271.9801548,0.78125,0.71875,267.2700471,44
0.796875,0.71875,277.4993177,0.796875,0.703125,266.7901742,0.8125,0.71875,287.7285882,5
0.671875,0.609375,213.1332463,0.6875,0.59375,211.1160677,0.65625,0.59375,194.7925502,30
0.671875,0.609375,213.1332463,0.6875,0.625,231.4739424,0.6875,0.59375,211.1160677,3
0.8828125,0.7265625,327.5384262,0.875,0.734375,330.4896672,0.890625,0.734375,327.4374446,0
0.8828125,0.7265625,327.5384262,0.875,0.71875,315.4083343,0.875,0.734375,330.4896672,0
0.875,0.734375,330.4896672,0.859375,0.734375,325.7558255,0.875,0.75,345.5710002,2
0.875,0.734375,330.4896672,0.875,0.71875,315.4083343,0.859375,0.734375,325.7558255,0
0.828125,0.671875,277.6730867,0.84375,0.6875,275.7779848,0.8125,0.6875,266.3103013,8
0.828125,0.671875,277.6730867,0.84375,0.65625,252.5536698,0.84375,0.6875,275.7779848,7
0.8828125,0.9140625,419.2064726,0.875,0.921875,383.0638441,0.890625,0.921875,407.3061152,1
0.8828125,0.9140625,419.2064726,0.875,0.90625,380.5780578,0.875,0.921875,383.0638441,0
0.078125,0.5703125,-254.8063679,0.0859375,0.5703125,-232.2549552,0.078125,0.5625,-258.1498174,0
0.4921875,0.453125,178.9387765,0.4921875,0.4609375,123.799435,0.5,0.453125,140.721821,4
0.4921875,0.453125,178.9387765,0.484375,0.453125,124.2322726,0.4921875,0.4609375,123.799435,0
0.0390625,0.6796875,-169.4174133,0.046875,0.6875,-172.9852099,0.046875,0.671875,-210.797901,33
0.78125,0.703125,250.9717092,0.796875,0.703125,266.7901742,0.78125,0.6875,234.6733712,3
0.046875,0.6875,-172.9852099,0.0625,0.6875,-175.5660023,0.046875,0.703125,-141.3172161,21
0.03125,0.703125,-117.5526778,0.03125,0.71875,-107.06843,0.046875,0.703125,-141.3172161,101
0.99609375,0.93359375,301.8425338,1,0.9296875,480.3332419,0.9921875,0.9296875,474.5198529,33
0.99609375,0.93359375,301.8425338,1,0.9375,493.9441711,1,0.9296875,480.3332419,5
0.8125,0.515625,266.463512,0.796875,0.515625,152.0862938,0.8125,0.5,119.4001885,11
0.8125,0.515625,266.463512,0.8125,0.53125,164.1115825,0.796875,0.515625,152.0862938,0
0.00390625,0.64453125,15.03457441,0.0078125,0.640625,-157.4012343,0.0078125,0.6484375,-153.0739557,5
0.015625,0.6328125,-281.1228114,0.0234375,0.6328125,-263.367975,0.015625,0.625,-280.9839244,16
0.015625,0.6328125,-281.1228114,0.015625,0.640625,-281.2616984,0.0234375,0.6328125,-263.367975,28
0.9453125,0.859375,415.3335212,0.9453125,0.8671875,456.476252,0.9375,0.859375,375.5343469,70
0.9375,0.8671875,416.6770778,0.9453125,0.8671875,456.476252,0.9375,0.875,457.8198086,0
0.9375,0.8671875,416.6770778,0.9375,0.859375,375.5343469,0.9453125,0.8671875,456.476252,0
0.953125,0.8671875,447.0230653,0.9453125,0.8671875,456.476252,0.953125,0.875,438.913435,0
0.046875,0.75,-92.22205209,0.0625,0.75,-110.1057836,0.046875,0.765625,-80.85943211,41
0.796875,0.7265625,281.5649612,0.796875,0.734375,285.6306048,0.8046875,0.7265625,286.6795965,0
0.00390625,0.66015625,165.008726,0,0.6640625,138.2520427,0.0078125,0.6640625,-39.97387196,5
0.00390625,0.66015625,165.008726,0,0.65625,-24.88621302,0,0.6640625,138.2520427,8
0.4921875,0.453125,178.9387765,0.4921875,0.4453125,113.7434512,0.5,0.453125,140.721821,1
