id,x,y,height,new_height,depth,parent0,parent1,active,gate_admitted,free_coefficient,dormant_coefficient,retired_coefficient,conformity_origin,sigma_sq,delta_pooled,sigma_pooled,lambda_v,prior_mean,admit_a,current_n_points,current_fit_points,current_xTx,current_fit_xTx,current_keff
4919,0.009765625,0.59375,-227.5632149,-394.1406167,9,4528,4795,0,0,0,0,0,0,1047.589581,11.63194239,917.8036541,0.0001349853545,0,0,38,19,0.0009545723037,0.0009545722999,0.8515073629
4920,0.01171875,0.595703125,-352.1144278,-395.3983913,9,4795,4614,0,0,0,0,0,0,1653.634788,1.071446457,1351.874192,0.0001349853545,0,0,22,10,0.0006047284487,0.0006047284461,1.111956832
4921,0.013671875,0.59375,-244.1893159,-330.1160781,9,4795,4437,0,0,0,0,0,0,166.232581,48.83845631,162.5843565,0.0001349853545,0,0,36,18,0.00601566789,0.006015667883,4.783477567
4922,0.009765625,0.587890625,-357.4130937,-394.6563929,9,4493,4802,0,0,0,0,0,0,142.9578623,6.891282085,140.2514005,0.0001349853545,0,0,121,62,0.006995068223,0.006995068209,10.44012411
4923,0.009765625,0.591796875,-270.8465079,-267.598511,9,4802,4528,0,0,0,0,0,0,512.1442412,133.0317863,479.0280851,0.0001349853545,0,0,61,33,0.001952574918,0.001952574916,1.680734031
4924,0.013671875,0.591796875,-287.4726088,-342.4805278,9,4802,4437,0,0,0,0,0,0,462.7400529,31.33174472,435.5351633,0.0001349853545,0,0,29,15,0.00216104051,0.002161040506,2.597249483
4925,0.013671875,0.587890625,-374.0391947,-383.0738435,9,4802,4531,0,0,0,0,0,0,153.2279843,31.11912155,150.122912,0.0001349853545,0,0,78,37,0.006526223028,0.006526223015,11.63158958
4926,0.01171875,0.591796875,-279.1595583,-384.9713285,9,4795,4802,0,0,0,0,0,0,144.0380916,21.86618609,141.2909667,0.0001349853545,0,0,47,24,0.00694260795,0.006942607939,6.57228267
4927,0.0078125,0.591796875,-262.5334574,-361.1714803,9,4528,4803,0,0,0,0,0,0,111.8162518,29.02166884,110.1536416,0.0001349853545,0,0,38,21,0.008943243793,0.008943243788,6.666672921
4928,0.009765625,0.58984375,-314.1298008,-380.3407634,9,4803,4802,0,0,0,0,0,0,283.7565331,10.91734128,273.2887602,0.0001349853545,0,0,86,47,0.003524147934,0.003524147927,4.576431746
4929,0.0078125,0.587890625,-349.1000432,-392.4989711,9,4803,4493,0,0,0,0,0,0,167.9439078,-1.388444205,164.2210225,0.0001349853545,0,0,56,30,0.005954369009,0.005954369002,7.287952993
4930,0,0.58984375,-62.55950439,-62.55950439,8,4220,4796,1,1,1,0,0,1,253.6100402,131.0716107,244.8166946,0.0001416271981,0,111.4186155,18,18,0.003943061557,0.003943061557,3.597322982
4931,0.00390625,0.5859375,-376.9352952,-376.9352952,8,4796,4493,1,1,1,0,0,1,266.8599897,-125.7015589,257.1414236,0.0001416271981,0,50.28293868,51,51,0.003747283364,0.003747283364,5.972980907
4932,0,0.58203125,-136.5698114,-136.5698114,8,4796,4438,1,1,1,0,0,1,90.23953017,90.39693072,89.1007889,0.0001416271981,0,58.2507643,30,30,0.01108161798,0.01108161798,7.955480358
4933,0.005859375,0.587890625,-375.8266223,-375.8266223,9,4493,4801,1,1,1,0,0,1,569.9356058,-1.722327049,529.2210615,0.0001349853545,0,83.55079009,19,19,0.001754584184,0.001754584184,4.955875943
4934,0.001953125,0.587890625,-236.3573165,-236.3573165,9,4801,4796,1,1,1,0,0,1,424.588287,-12.37942536,401.5728605,0.0001349853545,0,70.19415008,16,16,0.002355222767,0.002355222767,3.095771511
4935,0.001953125,0.591796875,-321.0948661,-321.0948661,9,4801,4220,1,0,0,0,0,1,901.3522937,0,0,0,0,0,34,21,0.001109444117,0.001109444116,1.897086401
4936,0.005859375,0.591796875,-254.2204069,-348.7098719,9,4801,4528,0,0,0,0,0,0,1469.373296,24.47566025,1226.169989,0.0001349853545,0,0,20,9,0.0006805622524,0.0006805622498,1.163827659
4937,0.005859375,0.58984375,-297.5036998,-340.5785944,9,4803,4801,0,0,0,0,0,0,412.9104584,23.23474518,391.1111492,0.0001349853545,0,0,24,12,0.002421832578,0.002421832574,3.310542806
4938,0.005859375,0.646484375,-149.8318527,-26.83210119,9,4506,4740,0,0,0,0,0,0,273.2914382,37.77096658,263.5683131,0.0001349853545,0,0,24,13,0.003659097432,0.003659097427,3.394523844
4939,0.005859375,0.642578125,-191.2866444,-115.5904214,9,4740,4572,0,0,0,0,0,0,4257.947112,-7.42871733,2703.869643,0.0001349853545,0,0,8,4,0.0002348549603,0.0002348549584,0.1477687414
4940,0.001953125,0.642578125,-161.1357978,77.98779896,9,4740,4505,0,0,0,0,0,0,7047.367778,153.4014935,3611.642854,0.0001349853545,0,0,9,4,0.000141896951,0.0001418969495,0.2349372132
4941,0.001953125,0.646484375,200.3406523,77.66937048,9,4740,4571,0,0,0,0,0,0,511.4577686,-96.13021218,478.4274672,0.0001349853545,0,0,24,12,0.001955195642,0.001955195639,2.275101897
4942,0.001953125,0.640625,-181.8631937,8.460043814,9,4505,4747,0,0,0,0,0,0,4977.873431,-2.081783986,2977.303852,0.0001349853545,0,0,6,2,0.0002008889968,0.0002008889956,0.3251693035
4943,0.00390625,0.642578125,-176.2112211,52.44350625,9,4747,4740,0,0,0,0,0,0,32689.87531,-34.34330205,6039.527532,0.0001349853545,0,0,7,1,3.05905113e-05,3.059050969e-05,0.05167553755
4944,0.005859375,0.640625,-212.0140403,-63.09200521,9,4747,4572,0,0,0,0,0,0,273.3468173,-40.88582348,263.6198214,0.0001349853545,0,0,11,6,0.003658356112,0.003658356109,3.93779993
