gx,gy,wala,wac,g_hat,f_true
0.025,0.8916666667,1.5,7.058333333,211.492931,25.05416107
0.025,0.9083333333,1.5,7.141666667,204.9553253,47.74698928
0.025,0.925,1.5,7.225,169.2665133,71.94233008
0.025,0.9416666667,1.5,7.308333333,133.5777014,95.03978884
0.025,0.9583333333,1.5,7.391666667,97.88888953,113.7281353
0.025,0.975,1.5,7.475,62.20007763,125.1200473
0.025,0.9916666667,1.5,7.558333333,45.4189571,128.0463734
0.04166666667,0.008333333333,2.5,2.641666667,-371.5782053,-19.23107012
0.04166666667,0.025,2.5,2.725,-359.7704948,-16.99360828
0.04166666667,0.04166666667,2.5,2.808333333,-347.9627843,-22.80819174
0.04166666667,0.05833333333,2.5,2.891666667,-382.3098637,-35.78810116
0.04166666667,0.075,2.5,2.975,-416.656943,-53.22492352
0.04166666667,0.09166666667,2.5,3.058333333,-451.0040224,-71.84970291
0.04166666667,0.1083333333,2.5,3.141666667,-485.3511018,-89.01639829
0.04166666667,0.125,2.5,3.225,-519.6981812,-103.2148659
0.04166666667,0.1416666667,2.5,3.308333333,-550.5018562,-113.9399088
0.04166666667,0.1583333333,2.5,3.391666667,-581.3055312,-121.2751057
0.04166666667,0.175,2.5,3.475,-612.1092063,-125.4979493
0.04166666667,0.1916666667,2.5,3.558333333,-642.9128813,-126.8258197
0.04166666667,0.2083333333,2.5,3.641666667,-673.7165563,-125.2976039
0.04166666667,0.225,2.5,3.725,-667.15025,-120.7577357
0.04166666667,0.2416666667,2.5,3.808333333,-660.5839437,-112.9360745
0.04166666667,0.2583333333,2.5,3.891666667,-654.1371239,-101.6512547
0.04166666667,0.275,2.5,3.975,-647.8097906,-87.16176457
0.04166666667,0.2916666667,2.5,4.058333333,-641.4824573,-70.59998694
0.04166666667,0.3083333333,2.5,4.141666667,-728.1342527,-54.24573396
0.04166666667,0.325,2.5,4.225,-761.5103971,-41.26523736
0.04166666667,0.3416666667,2.5,4.308333333,-745.899453,-34.72455217
0.04166666667,0.3583333333,2.5,4.391666667,-726.7164949,-36.25475207
0.04166666667,0.375,2.5,4.475,-598.8940775,-45.23248819
0.04166666667,0.3916666667,2.5,4.558333333,-557.6720229,-59.09880499
0.04166666667,0.4083333333,2.5,4.641666667,-516.4499683,-74.56751271
0.04166666667,0.425,2.5,4.725,-547.102609,-88.86162556
