x0,y0,h0,x1,y1,h1,x2,y2,h2,n_pts
0.0234375,0.671875,-163.941152,0.0234375,0.6640625,-190.1128148,0.03125,0.671875,-187.0430299,76
0.0234375,0.6796875,-193.8998293,0.015625,0.6875,-90.14775265,0.015625,0.671875,-140.8392742,6
0.0234375,0.6796875,-193.8998293,0.03125,0.6875,-66.71574584,0.015625,0.6875,-90.14775265,16
0.09375,0.78125,-85.96004023,0.125,0.75,-78.60227041,0.0625,0.75,-135.357447,152
0.09375,0.71875,-115.738248,0.125,0.75,-78.60227041,0.0625,0.75,-135.357447,603
0.0625,0.71875,-144.1158364,0.03125,0.71875,-172.4934247,0.0625,0.75,-135.357447,507
0.0546875,0.6015625,-266.0540669,0.0625,0.609375,-241.7808193,0.046875,0.609375,-268.3136515,103
0.0546875,0.6015625,-266.0540669,0.0625,0.59375,-263.7944822,0.0625,0.609375,-241.7808193,39
0.046875,0.6015625,-279.320483,0.0546875,0.6015625,-266.0540669,0.046875,0.59375,-290.3273144,34
0.046875,0.6015625,-279.320483,0.046875,0.609375,-268.3136515,0.0546875,0.6015625,-266.0540669,59
0.0185546875,0.6552734375,-256.3956556,0.017578125,0.65625,-297.1824012,0.017578125,0.654296875,-250.0503977,0
0.0185546875,0.6552734375,-256.3956556,0.01953125,0.65625,-262.7578093,0.017578125,0.65625,-297.1824012,0
0.0185546875,0.6494140625,-177.9922079,0.01953125,0.650390625,-175.2848975,0.017578125,0.650390625,-190.0632576,0
0.0234375,0.6171875,-310.6372207,0.03125,0.625,-272.8328208,0.03125,0.609375,-362.2134534,22
0.203125,0.515625,24.93824515,0.1875,0.5,-52.81899614,0.21875,0.5,-12.39099289,0
0.234375,0.515625,10.32790559,0.25,0.5,28.03701035,0.21875,0.5,-12.39099289,153
